"Employee External Id","Employee Username","Employee Employee Id","Employee EIN Name","Date","Shift Number","Schedule Type Name","Daily Rule Type Name","Start Time","Start Time Max","End Time","End Time Max","Total Hours","Standard Total Hours","Lunch Min Time","Lunch Max Time","Lunch Paid Time","Lunch Start At","Lunch Start After","Shift Premium","Cost Center 1 External Id","Cost Center 1 Name","Cost Center 2 External Id","Cost Center 2 Name","Cost Center 3 External Id","Cost Center 3 Name","Cost Center 4 External Id","Cost Center 4 Name","Cost Center 5 External Id","Cost Center 5 Name","Cost Center 6 External Id","Cost Center 6 Name","Cost Center 7 External Id","Cost Center 7 Name","Cost Center 8 External Id","Cost Center 8 Name","Cost Center 9 External Id","Cost Center 9 Name","Job External Id","Job Name","Workday Breakdown","Day Type","Is Working"
"","","7602","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","8066","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","1988","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","999999","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","10673","","05/25/2021","","Floating","","3:10 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #0448, 7946 VAUGHN ROAD, MONTGOMERY, AL","","","","","","","","","","","","","","","","",""
"","","14230","","05/25/2021","","Floating","","2:17 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #703, 115 INNOVATION DRIVE, BLUFFTON, SC","","","","","","","","","","","","","","","","",""
"","","10602","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","6447","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","13786","","05/25/2021","","Floating","","2:17 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #703, 115 INNOVATION DRIVE, BLUFFTON, SC","","","","","","","","","","","","","","","","",""
"","","12324","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","9239","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14476","","05/25/2021","","Floating","","2:45 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #0436 , 1812 HWY 77 SOUTH SUITE 119, LYNN HAVEN, ","","","","","","","","","","","","","","","","",""
"","","2725","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","11114","","05/25/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14360","","05/25/2021","","Floating","","10:00 AM","10:00:00","","","00:01","","","","","","","","","","","","","MSI Area 30, 6350 McDonough Drive NW, NORCROSS, GA","","","","","","","","","","","","","","","","",""
"","","6945","","05/25/2021","","Floating","","2:45 AM","06:00:00","","","00:02","","","","","","","","","","","","","FOOD GIANT #587 (269), 901 HIGHWAY 278 EAST, AMORY, MS","","","","","","","","","","","","","","","","",""
"","","6945","","05/25/2021","","Floating","","13:00:00","13:00:00","","","00:02","","","","","","","","","","","","","FOOD GIANT #593 (273), 204 SOUTH CHURCH STREET, OKOLONA, MS","","","","","","","","","","","","","","","","",""
"","","10640","","05/25/2021","","Floating","","5:11 AM","09:00:00","","","00:01","","","","","","","","","","","","","SPRINT MART #0009, 1605 SOUTH ADAMS, FULTON, MS","","","","","","","","","","","","","","","","",""
"","","14493","","05/25/2021","","Floating","","4:00 AM","08:00:00","","","00:03","","","","","","","","","","","","","PIC N SAV #117, 301 EAST CRAWFORD STREET, COLQUITT, GA","","","","","","","","","","","","","","","","",""
