"Employee External Id","Employee Username","Employee Employee Id","Employee EIN Name","Date","Shift Number","Schedule Type Name","Daily Rule Type Name","Start Time","Start Time Max","End Time","End Time Max","Total Hours","Standard Total Hours","Lunch Min Time","Lunch Max Time","Lunch Paid Time","Lunch Start At","Lunch Start After","Shift Premium","Cost Center 1 External Id","Cost Center 1 Name","Cost Center 2 External Id","Cost Center 2 Name","Cost Center 3 External Id","Cost Center 3 Name","Cost Center 4 External Id","Cost Center 4 Name","Cost Center 5 External Id","Cost Center 5 Name","Cost Center 6 External Id","Cost Center 6 Name","Cost Center 7 External Id","Cost Center 7 Name","Cost Center 8 External Id","Cost Center 8 Name","Cost Center 9 External Id","Cost Center 9 Name","Job External Id","Job Name","Workday Breakdown","Day Type","Is Working"
"","","7602","","06/28/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","8066","","06/28/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","1988","","06/28/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","999999","","06/28/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14230","","06/28/2021","","Floating","","2:39 AM","06:00:00","","","02:02","","","","","","","","","","","","","FOOD GIANT #410, 1675 CENTER POINT PARKWAY, BIRMINGHAM, AL","","","","","","","","","","","","","","","","",""
"","","14230","","06/28/2021","","Floating","","14:00:00","14:00:00","","","02:02","","","","","","","","","","","","","LIVINGSTON MARKETPLACE #447, 1303 N. WASHINGSTON, LIVINGSTON","","","","","","","","","","","","","","","","",""
"","","10602","","06/28/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","6447","","06/28/2021","","Floating","","6:04 AM","08:00:00","","","00:01","","","","","","","","","","","","","FOOD GIANT WITH HDW #461, 7580 PARKWAY DRIVE, LEEDS, AL","","","","","","","","","","","","","","","","",""
"","","13786","","06/28/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","12324","","06/28/2021","","Floating","","6:04 AM","08:00:00","","","00:01","","","","","","","","","","","","","FOOD GIANT WITH HDW #461, 7580 PARKWAY DRIVE, LEEDS, AL","","","","","","","","","","","","","","","","",""
"","","9239","","06/28/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14476","","06/28/2021","","Floating","","3:00 AM","06:00:00","","","00:01","","","","","","","","","","","","","RAMEYS #15, 701 FRONT STREET, RICHTON, MS","","","","","","","","","","","","","","","","",""
"","","2725","","06/28/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","11114","","06/28/2021","","Floating","","4:00 AM","09:00:00","","","02:02","","","","","","","","","","","","","SAV A LOT BROWNSVILLE, 81 BANK DRIVE, BROWNSVILLE, TN","","","","","","","","","","","","","","","","",""
"","","11114","","06/28/2021","","Floating","","13:00:00","13:00:00","","","02:02","","","","","","","","","","","","","SAV A LOT COVINGTON, 843 HIGHWAY 51 NORTH, COVINGTON, TN","","","","","","","","","","","","","","","","",""
"","","14360","","06/28/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","6945","","06/28/2021","","Floating","","4:12 AM","05:00:00","","","00:02","","","","","","","","","","","","","FAIRWAY FOODS MORTON, 5376 HWY 80 EAST, MORTON, MS","","","","","","","","","","","","","","","","",""
"","","6945","","06/28/2021","","Floating","","10:00:00","10:00:00","","","00:02","","","","","","","","","","","","","FAIRWAY FOOD PELAHATCHIE, 607 SECOND STREET, PELAHATCHIE, MS","","","","","","","","","","","","","","","","",""
"","","10640","","06/28/2021","","Floating","","5:09 AM","09:00:00","","","02:02","","","","","","","","","","","","","FOOD RITE #8, 16240 HIGHWAY 64, SOMERVILLE, TN","","","","","","","","","","","","","","","","",""
"","","10640","","06/28/2021","","Floating","","13:00:00","13:00:00","","","02:02","","","","","","","","","","","","","FOOD RITE-CASH SAVER #11, 410 EAST MAIN STREET, henderson, T","","","","","","","","","","","","","","","","",""
"","","14493","","06/28/2021","","Floating","","5:30 AM","08:00:00","","","00:02","","","","","","","","","","","","","MIDLAND CITY IGA, 14995 SOUTH US 231, MIDLAND CITY, AL","","","","","","","","","","","","","","","","",""
"","","14493","","06/28/2021","","Floating","","10:00:00","10:00:00","","","00:02","","","","","","","","","","","","","RAMEY S ACE HARDWARE, 701 NORTH FRONT STREET, RICHTON, MS","","","","","","","","","","","","","","","","",""
"","","14053","","06/28/2021","","Floating","","4:08 AM","06:00:00","","","00:02","","","","","","","","","","","","","ALBERTVILLE FOODLAND #050, 313 EAST SAND MOUNTAIN DRIVE, ALB","","","","","","","","","","","","","","","","",""
"","","14053","","06/28/2021","","Floating","","14:00:00","14:00:00","","","00:02","","","","","","","","","","","","","BOAZ FOODLAND #051, 9464 HIGHWAY 168, BOAZ, AL","","","","","","","","","","","","","","","","",""
"","","11807","","06/28/2021","","Floating","","1:46 AM","06:00:00","","","02:02","","","","","","","","","","","","","FOODLAND #459, 427 W 7TH STREET, COLUMBIA, TN","","","","","","","","","","","","","","","","",""
"","","11807","","06/28/2021","","Floating","","12:00:00","12:00:00","","","02:02","","","","","","","","","","","","","FOODLAND #464, 14470 HWY 231/431, HAZEL GREEN, AL","","","","","","","","","","","","","","","","",""
