"Employee External Id","Employee Username","Employee Employee Id","Employee EIN Name","Date","Shift Number","Schedule Type Name","Daily Rule Type Name","Start Time","Start Time Max","End Time","End Time Max","Total Hours","Standard Total Hours","Lunch Min Time","Lunch Max Time","Lunch Paid Time","Lunch Start At","Lunch Start After","Shift Premium","Cost Center 1 External Id","Cost Center 1 Name","Cost Center 2 External Id","Cost Center 2 Name","Cost Center 3 External Id","Cost Center 3 Name","Cost Center 4 External Id","Cost Center 4 Name","Cost Center 5 External Id","Cost Center 5 Name","Cost Center 6 External Id","Cost Center 6 Name","Cost Center 7 External Id","Cost Center 7 Name","Cost Center 8 External Id","Cost Center 8 Name","Cost Center 9 External Id","Cost Center 9 Name","Job External Id","Job Name","Workday Breakdown","Day Type","Is Working"
"","","7602","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","8066","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","1988","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","999999","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","10673","","01/19/2021","","Floating","","3:16 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #0456, 1061 U.S. HWY 280 EAST, ALEXANDER CITY, AL","","","","","","","","","","","","","","","","",""
"","","14230","","01/19/2021","","Floating","","2:25 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #609, 495 JOHNNY MERCER BLVD., SAVANNAH, GA","","","","","","","","","","","","","","","","",""
"","","10602","","01/19/2021","","Floating","","2:49 AM","06:00:00","","","00:01","","","","","","","","","","","","","DIRT CHEAP #088, 1881 EAST MAIN STREET, Ville Platte, LA","","","","","","","","","","","","","","","","",""
"","","6447","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","13786","","01/19/2021","","Floating","","2:25 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #609, 495 JOHNNY MERCER BLVD., SAVANNAH, GA","","","","","","","","","","","","","","","","",""
"","","11296","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","12324","","01/19/2021","","Floating","","3:58 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #339, 203-A COMMERCE AVENUE, LAGRANGE, GA","","","","","","","","","","","","","","","","",""
"","","9239","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14476","","01/19/2021","","Floating","","4:00 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #0570, 1235 SOUTH MCKENZIE ST., FOLEY, AL","","","","","","","","","","","","","","","","",""
"","","2725","","01/19/2021","","Floating","","2:25 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #609, 495 JOHNNY MERCER BLVD., SAVANNAH, GA","","","","","","","","","","","","","","","","",""
"","","11114","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14360","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14243","","01/19/2021","","Floating","","4:00 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #0570, 1235 SOUTH MCKENZIE ST., FOLEY, AL","","","","","","","","","","","","","","","","",""
"","","6945","","01/19/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
