"Employee External Id","Employee Username","Employee Employee Id","Employee EIN Name","Date","Shift Number","Schedule Type Name","Daily Rule Type Name","Start Time","Start Time Max","End Time","End Time Max","Total Hours","Standard Total Hours","Lunch Min Time","Lunch Max Time","Lunch Paid Time","Lunch Start At","Lunch Start After","Shift Premium","Cost Center 1 External Id","Cost Center 1 Name","Cost Center 2 External Id","Cost Center 2 Name","Cost Center 3 External Id","Cost Center 3 Name","Cost Center 4 External Id","Cost Center 4 Name","Cost Center 5 External Id","Cost Center 5 Name","Cost Center 6 External Id","Cost Center 6 Name","Cost Center 7 External Id","Cost Center 7 Name","Cost Center 8 External Id","Cost Center 8 Name","Cost Center 9 External Id","Cost Center 9 Name","Job External Id","Job Name","Workday Breakdown","Day Type","Is Working"
"","","7602","","10/04/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","8066","","10/04/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","1988","","10/04/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","999999","","10/04/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","10602","","10/04/2021","","Floating","","5:31 AM","06:00:00","","","00:01","","","","","","","","","","","","","ROUSES MARKET #64, 14635 AIRLINE HIGHWAY, GONZALES, LA","","","","","","","","","","","","","","","","",""
"","","6447","","10/04/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","13786","","10/04/2021","","Floating","","5:00 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #026, 3735 RENEE DR., MYRTLE BEACH, SC","","","","","","","","","","","","","","","","",""
"","","12324","","10/04/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","9239","","10/04/2021","","Floating","","5:19 AM","06:00:00","","","00:01","","","","","","","","","","","","","WAYFIELDS #19, 3050 M.L.K JR DR SW, ATLANTA, GA","","","","","","","","","","","","","","","","",""
"","","14476","","10/04/2021","","Floating","","2:45 AM","06:00:00","","","00:01","","","","","","","","","","","","","ROUSES MARKET #32, 4350 LA-22, MANDEVILLE, LA","","","","","","","","","","","","","","","","",""
"","","2725","","10/04/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","11114","","10/04/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14360","","10/04/2021","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","6945","","10/04/2021","","Floating","","4:30 AM","07:00:00","","","00:02","","","","","","","","","","","","","SHELL FOOD MART #169, 517 BEULAH AVENUE, TYLERTOWN, MS","","","","","","","","","","","","","","","","",""
"","","6945","","10/04/2021","","Floating","","10:00:00","10:00:00","","","00:02","","","","","","","","","","","","","FARMERS DEPOT #187, 1754 HIGHWAY 42, BASSFIELD, MS","","","","","","","","","","","","","","","","",""
"","","10640","","10/04/2021","","Floating","","4:16 AM","10:00:00","","","02:01","","","","","","","","","","","","","E W JAMES #17, 144 UNIVERSITY PLAZA, MARTIN, TN","","","","","","","","","","","","","","","","",""
"","","14493","","10/04/2021","","Floating","","2:45 AM","06:00:00","","","00:01","","","","","","","","","","","","","ROUSES MARKET #32, 4350 LA-22, MANDEVILLE, LA","","","","","","","","","","","","","","","","",""
"","","11807","","10/04/2021","","Floating","","5:19 AM","06:00:00","","","00:01","","","","","","","","","","","","","WAYFIELDS #19, 3050 M.L.K JR DR SW, ATLANTA, GA","","","","","","","","","","","","","","","","",""
"","","9167","","10/04/2021","","Floating","","4:16 AM","10:00:00","","","02:01","","","","","","","","","","","","","E W JAMES #17, 144 UNIVERSITY PLAZA, MARTIN, TN","","","","","","","","","","","","","","","","",""
"","","12516","","10/04/2021","","Floating","","4:16 AM","10:00:00","","","02:01","","","","","","","","","","","","","E W JAMES #17, 144 UNIVERSITY PLAZA, MARTIN, TN","","","","","","","","","","","","","","","","",""
"","","8824","","10/04/2021","","Floating","","4:16 AM","10:00:00","","","02:01","","","","","","","","","","","","","E W JAMES #17, 144 UNIVERSITY PLAZA, MARTIN, TN","","","","","","","","","","","","","","","","",""
"","","6182","","10/04/2021","","Floating","","5:00 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #026, 3735 RENEE DR., MYRTLE BEACH, SC","","","","","","","","","","","","","","","","",""
"","","1732","","10/04/2021","","Floating","","5:00 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #026, 3735 RENEE DR., MYRTLE BEACH, SC","","","","","","","","","","","","","","","","",""
"","","7827","","10/04/2021","","Floating","","5:00 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #026, 3735 RENEE DR., MYRTLE BEACH, SC","","","","","","","","","","","","","","","","",""
"","","13928","","10/04/2021","","Floating","","1:20 AM","06:00:00","","","00:02","","","","","","","","","","","","","RENFROE'S MARKET #710, 3482 CROSSWINDS DR, PHENIX CITY, AL","","","","","","","","","","","","","","","","",""
"","","13928","","10/04/2021","","Floating","","12:00:00","12:00:00","","","00:02","","","","","","","","","","","","","RENFROES MARKET #709, 59 N LAFAYETTE ST, lafayette, AL","","","","","","","","","","","","","","","","",""
"","","7058","","10/04/2021","","Floating","","5:31 AM","06:00:00","","","00:01","","","","","","","","","","","","","ROUSES MARKET #64, 14635 AIRLINE HIGHWAY, GONZALES, LA","","","","","","","","","","","","","","","","",""
"","","8580","","10/04/2021","","Floating","","3:45 AM","06:00:00","","","00:01","","","","","","","","","","","","","ROUSES MARKET #32, 4350 LA-22, MANDEVILLE, LA","","","","","","","","","","","","","","","","",""
"","","13985","","10/04/2021","","Floating","","5:00 AM","05:45:00","","","02:01","","","","","","","","","","","","","KROGER #026, 3735 RENEE DR., MYRTLE BEACH, SC","","","","","","","","","","","","","","","","",""
"","","11262","","10/04/2021","","Floating","","1:50 AM","06:00:00","","","00:02","","","","","","","","","","","","","RENFROE'S MARKET #710, 3482 CROSSWINDS DR, PHENIX CITY, AL","","","","","","","","","","","","","","","","",""
