"Employee External Id","Employee Username","Employee Employee Id","Employee EIN Name","Date","Shift Number","Schedule Type Name","Daily Rule Type Name","Start Time","Start Time Max","End Time","End Time Max","Total Hours","Standard Total Hours","Lunch Min Time","Lunch Max Time","Lunch Paid Time","Lunch Start At","Lunch Start After","Shift Premium","Cost Center 1 External Id","Cost Center 1 Name","Cost Center 2 External Id","Cost Center 2 Name","Cost Center 3 External Id","Cost Center 3 Name","Cost Center 4 External Id","Cost Center 4 Name","Cost Center 5 External Id","Cost Center 5 Name","Cost Center 6 External Id","Cost Center 6 Name","Cost Center 7 External Id","Cost Center 7 Name","Cost Center 8 External Id","Cost Center 8 Name","Cost Center 9 External Id","Cost Center 9 Name","Job External Id","Job Name","Workday Breakdown","Day Type","Is Working"
"","","7602","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","8066","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","1988","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","999999","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","10673","","11/17/2020","","Floating","","6:19 AM","07:00:00","","","00:03","","","","","","","","","","","","","FRED HEADLEY S #2, 12771 COUNTY ROAD 42, JEMISON, AL","","","","","","","","","","","","","","","","",""
"","","10673","","11/17/2020","","Floating","","10:00:00","10:00:00","","","00:03","","","","","","","","","","","","","FRED HEADLEY S #3, 3300 LAY DAM ROAD, CLANTON, AL","","","","","","","","","","","","","","","","",""
"","","14230","","11/17/2020","","Floating","","4:16 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #427, 101 FAIRVIEW ROAD, ELLENWOOD, GA","","","","","","","","","","","","","","","","",""
"","","10602","","11/17/2020","","Floating","","01:05 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #1405, 2112 BELLE CHASE HWY., TERRYTOWN, LA","","","","","","","","","","","","","","","","",""
"","","6447","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","13786","","11/17/2020","","Floating","","4:16 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #427, 101 FAIRVIEW ROAD, ELLENWOOD, GA","","","","","","","","","","","","","","","","",""
"","","8503","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","12324","","11/17/2020","","Floating","","5:23 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #440, 950 HERRINGTON ROAD, LAWRENCEVILLE, GA","","","","","","","","","","","","","","","","",""
"","","9239","","11/17/2020","","Floating","","5:23 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #440, 950 HERRINGTON ROAD, LAWRENCEVILLE, GA","","","","","","","","","","","","","","","","",""
"","","14476","","11/17/2020","","Floating","","2:00 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #2626, 4400 HARDY STREET, HATTIESBURG, MS","","","","","","","","","","","","","","","","",""
"","","2725","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","11114","","11/17/2020","","Floating","","5:15 AM","06:00:00","","","00:02","","","","","","","","","","","","","SPRINT MART #0127, 710 HWY 49 NORTH, FLORA, MS","","","","","","","","","","","","","","","","",""
"","","11114","","11/17/2020","","Floating","","11:00:00","11:00:00","","","00:02","","","","","","","","","","","","","SPRINT MART #0118, 1263 HIGH STREET, JACKSON, MS","","","","","","","","","","","","","","","","",""
"","","14360","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14022","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14243","","11/17/2020","","Floating","","2:00 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #2626, 4400 HARDY STREET, HATTIESBURG, MS","","","","","","","","","","","","","","","","",""
"","","6945","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14297","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","10640","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","9505","","11/17/2020","","Floating","","3:13 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #1405, 2112 BELLE CHASE HWY., TERRYTOWN, LA","","","","","","","","","","","","","","","","",""
"","","14493","","11/17/2020","","Floating","","2:00 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #2626, 4400 HARDY STREET, HATTIESBURG, MS","","","","","","","","","","","","","","","","",""
"","","11807","","11/17/2020","","Floating","","5:23 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #440, 950 HERRINGTON ROAD, LAWRENCEVILLE, GA","","","","","","","","","","","","","","","","",""
"","","14382","","11/17/2020","","Floating","","4:16 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #427, 101 FAIRVIEW ROAD, ELLENWOOD, GA","","","","","","","","","","","","","","","","",""
"","","9167","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","12516","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","8824","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","6182","","11/17/2020","","Floating","","4:16 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #427, 101 FAIRVIEW ROAD, ELLENWOOD, GA","","","","","","","","","","","","","","","","",""
"","","1732","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","7827","","11/17/2020","","Floating","","4:16 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #427, 101 FAIRVIEW ROAD, ELLENWOOD, GA","","","","","","","","","","","","","","","","",""
"","","13928","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","7058","","11/17/2020","","Floating","","3:13 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #1405, 2112 BELLE CHASE HWY., TERRYTOWN, LA","","","","","","","","","","","","","","","","",""
"","","8580","","11/17/2020","","Floating","","7:30 AM","08:00:00","","","00:02","","","","","","","","","","","","","GREERS #28, 10835 DAUPHIN ISLAND PKWY, THEODORE, AL","","","","","","","","","","","","","","","","",""
"","","8580","","11/17/2020","","Floating","","13:00:00","13:00:00","","","00:02","","","","","","","","","","","","","GREERS #27, 1010 N WILSON AVE, PRICHARD, AL","","","","","","","","","","","","","","","","",""
"","","14485","","11/17/2020","","Floating","","3:13 AM","05:00:00","","","00:01","","","","","","","","","","","","","WINN DIXIE #1405, 2112 BELLE CHASE HWY., TERRYTOWN, LA","","","","","","","","","","","","","","","","",""
"","","13985","","11/17/2020","","Floating","","4:16 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #427, 101 FAIRVIEW ROAD, ELLENWOOD, GA","","","","","","","","","","","","","","","","",""
"","","11262","","11/17/2020","","Floating","","6:19 AM","07:00:00","","","00:01","","","","","","","","","","","","","FRED HEADLEY S #2, 12771 COUNTY ROAD 42, JEMISON, AL","","","","","","","","","","","","","","","","",""
"","","12092","","11/17/2020","","Floating","","4:16 AM","05:45:00","","","00:01","","","","","","","","","","","","","KROGER #427, 101 FAIRVIEW ROAD, ELLENWOOD, GA","","","","","","","","","","","","","","","","",""
"","","12623","","11/17/2020","","No Schedule","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","14466","","11/17/2020","","Floating","","5:27 AM","07:00:00","","","00:02","","","","","","","","","","","","","SPRINT MART #0049, 105 COUNTY ROAD 1460, TUPELO, MS","","","","","","","","","","","","","","","","",""
"","","14466","","11/17/2020","","Floating","","12:00:00","12:00:00","","","00:02","","","","","","","","","","","","","SPRINT MART #0039, 835 BARNES CROSSING ROAD, TUPELO, MS","","","","","","","","","","","","","","","","",""
